i think you need to be in the hospital .	我覺得你需要在醫院裡 。
and we said , " well , that doesn't sound so much fun .	我們說: 「 嗯 , 這聽起來不太有趣 。
ca: you yourself don't always feel 100 percent female .	克里斯:你自己並不總是覺得100%的女性 。
but keep in mind that this was a grassroots movement .	但請記住 , 這是草根運動 。
think african governments will put together a conference like this ?	想想非洲政府會把這樣的會議放在一起嗎 ?
the number of tellers per branch fell by about a third .	每一支支支支支柱的銷售者數大約三分之一 。
there are huge areas of open water just south of your position .	你的位置有大量的開放水域 。
a better business model , a better way to bigger profits .	一個更好的商業模式 , 一個更大的利潤 。
get your testosterone up . get your cortisol down .	拿起你的睪丸素 , 把你的皮質醇降低 。
but i'm more excited that you can actually take it outside .	但我更興奮的是 , 你其實可以把它帶到外面 。
because goodness , you're all cheery about failing .	因為善良 , 你都很高興失敗 。
number one: stop the madness for constant group work .	第一:停止經常團體的瘋狂 。
hands out in front of you . palms up , together .	在你們面前 , 請舉起 , 一起 。
chris anderson: wait a sec that's your wish ?	克里斯·安德森:等你希望的秘密嗎 ?
you throw them out there , and they degrade to nothing .	你把他們丟出去 , 他們完全沒有 。
but , you know is this actually dramatically changing love ?	但你知道這真的是很大的改變愛嗎 ?
even before they do that they will ask for foreign aid .	即使在他們這麼做之前 , 他們也會要求外交援助 。
that's an inflatable for our moon base .	這對我們的月球基礎來說是很不可思議的
and then mr . levine did the unthinkable .	然後levine先生做了不可思議的事 。
third , the idea of , it takes researchers to produce researchers .	第三 , 它需要研究人員來製造研究人員 。
" the me too movement is a witch hunt . "	「 我的動作也是巫師獵捕的 。 」
but how does it get where it needs to go in the first place ?	但它要如何在第一個地方找到它需要的位置 ?
yet somehow it still exists in a vulnerable environment .	然而 , 它仍然存在於脆弱的環境中 。
we need to decipher the script to answer that question .	我們需要解讀這問題的文字 。
and it wasn't a political answer , because i didn't care .	這不是政治答案 , 因為我不在乎 。
do you know what this might be ? does anyone know what that is ?	你們知道這可能是什麼嗎 ? 有人知道這是什麼嗎 ?
the question of transformation in africa really is a question of leadership .	非洲的轉變問題是領導的問題 。
that is just my dogmatic economism talking .	這只是我的狗經濟學說話 。
others come from other african countries devastated by war .	其他人來自其他非洲國家被戰爭摧毀 。
there's a big clot in the middle of the artery .	在動脈中間有一個大拍攝 。
open the plan up , and , in one click , jump .	打開這個計畫 , 在一個點擊中 , 跳下 。
why should we do this as indians and pakistanis ?	為什麼我們要這樣做 , 作為印度人和巴基斯坦 ?
it's always difficult to predict , especially about the future .	要預測 , 尤其是關於未來 , 總是很難預測 。
we were like , " we're home , we're here . "	我們說: 「 我們是家 , 我們在這裡 。 」
we learned that thousands of people wanted to tell us their prices .	我們學到 , 數以千計的人想要告訴我們他們的價格 。
so why haven't harm reduction programs taken off ?	所以 , 為什麼不傷害減少計劃 ?
david brooks: yeah , i think so .	大衛布魯克斯:是的 , 我想 。
and they made the social investment . they got away malaria .	他們做了社交投資 。 他們離開瘧疾 。
so i believe the future " you " is an infinite you .	所以我相信未來的 「 你 」 是無限的 。
i'm a video game addict and this is my story .	我是一個電玩遊戲上癮 , 這是我的故事 。
this area in the front here has thermal protection .	在前面這個區域有熱門保護 。
mb: i mean , that's what you all did .	mb:我是說 , 這就是你們所做的 。
lots of you can afford to buy one of these .	你們很多人都可以負擔得起購買其中一個 。
you believe in your worth , and you can walk on it .	你相信你值得的 , 你可以走上去 。
actually , as social groups become smaller , they grow stronger .	事實上 , 當社會團體變得更小時 , 他們會成長更強壯 。
sometimes , i even fantasized about getting sick again .	有時候 , 我也很高興能再次生病 。
nature has not been untouched for thousands of years .	大自然已經沒有幾千年了 。
people think loss aversion will have a small effect .	人們認為損失的版本會造成很小的影響 。
so i thought , " well let's just give it a try .	所以我想: 「 咱們來試試一下 。
you realized your brain had taken a short cut and missed something .	你意識到你的大腦已經用了短暫的切割 , 錯失了 。
well , the common thread is the spectrum .	嗯 , 共通點就是光譜 。
we hid , we crawled , we sometimes ran .	我們躲起來 , 我們哭了 , 有時會跑 。
and yet , only a tiny number could vote .	但只有一個小數字可以投票 。
but then we actually don't know that it's all out .	但事實上 , 我們不知道這一切是全部的 。
in fact , medicine today is a team sport .	事實上 , 現今的醫學是團隊運動 。
ten thousand years ago , our entire world was wilderness .	一萬年前 , 我們整個世界都是野生動物 。
this is the view looking at the southeast ridge .	這是東南邊的景象 。
in this case , we've grown a corner block .	在這個例子中 , 我們成長了一個角落街區 。
sneakerheads love jordans .	鞋頭愛約旦人 。
each of us spends money on things that we do not really need .	我們每個人都花錢在我們不需要的東西上 。
how might we think differently about our relations with people ?	我們要如何用不同的方式思考我們與人的關係 ?
we used to have 40 , now they have come down to 30 .	我們以前有40個 , 現在他們已經下降到30歲 。
let's just take one country in africa , senegal .	咱們來看看非洲 , 塞內加爾 。
but he adored his brother , jack .	但他拿著他的兄弟jack 。
and she actually , of course i'm here , she passes .	她其實 , 當然 , 我在這裡 , 她通過了 。
so , maybe we're in the throes of it .	所以 , 也許我們正處於它的喉嚨裡 。
otherwise , we will lose our own humanity .	否則 , 我們會失去我們自己的人類 。
and what that means is not that the age of the state is over .	這意味著 , 並不是國家的年齡 。
the zero date is one drink , one hour .	零約會是一小時的飲料 。
but the atom is not the smallest unit of matter .	但原子並不是物質最小的單位 。
i was at the office ; my desk was clean .	我在辦公室 , 我的桌子很乾淨 。
i'm frequently out of my depth .	我經常從我的深度出發 。
and we need to get this condition out of the dsm .	我們需要從dssm中得到這種狀況 。
huge , huge thing . half a million dollars a year delta .	很大 , 很大的 , 每年有五千萬美金 。
their hopefulness really is what drives them to come forward .	他們的希望是驅使他們前進的 。
if i've met you before , i don't remember . "	如果我以前見過你 , 我不記得 。 」
now about half the audience has their left hand up . why is that ?	大約一半的觀眾左手拿起來 , 為什麼這樣 ?
chris anderson: stop . i've got two questions .	克里斯·安德森:停下來 。 我有兩個問題 。
we need to put the right kind of fire back into the system again .	我們需要把正確的火放回系統中 。
i mean , because we , at this point , we can protect it .	我的意思是 , 因為在這個時點 , 我們可以保護它 。
it turned at least one abandoned house into a home .	至少一個被廢棄的房子變成一個房子 。
it had to do with death and disease and lots of other things .	它必須和死亡和疾病有關 , 還有很多其他的事情 。
he said , " make a movie about this expedition . "	他說: 「 製作一部關於這個探險的電影 。 」
we follow those who lead , not for them , but for ourselves .	我們遵循那些領導者 , 而不是為了他們而是為了我們自己 。
so we went to lagos in october 2005 .	我們在2005年10月去拉哥斯 。
fine . we don't want a lasting environmental impact .	好 。 我們不希望永續的環境衝擊 。
tm &amp ; kkm: thank you .	tm&amp ; kkm:謝你 。
they asked the captain , " when will we get there ? "	他們問了船長: 「 我們何時到達 ? 」
for example , i can make a large circular rail here .	舉例來說 , 我可以在這裡製作一個大型的圓形鐵路 。
are your neighboring states swing or safe ?	你的鄰居國家在游泳或安全 ?
freitas has a design for a robotic white blood cell .	freitas有一個機器人白血球的設計 。
my mum wanted to , couldn’t afford it .	我媽想要 , 無法負擔 。
so this is the effect we call " choice blindness . "	這就是我們所謂的 「 選擇失明 」 。
" i want to say one word to you , just one word . "	「 我想跟你說一個字 , 只是一個字 。 」
ca: ok . so let's look at the space thing .	克里斯:好 。 讓我們看看太空 。
might i remind you that d was six years old ?	我可能提醒你們d是六歲嗎 ?
everything in the kitchen was salvaged .	廚房裡的一切都被解放了 。
so turn away . i'll tell you when you can turn back .	消失了 。 我會告訴你們 , 當你回頭來時 。
i go everywhere to make believe it's iran .	我到處都相信伊朗是伊朗 。
in fact , [unclear] still says this today .	事實上 , 今天仍然這樣說 。
is it one foot or is it 40 feet ?	它是一英尺或四十英尺嗎 ?
but there was one big obstacle in my way .	但我的確有一大障礙 。
this is the landscape of one medicine .	這是一種醫學的景觀 。
a curveball can be thrown at any time .	一支曲線可以隨時被丟掉 。
we've been working on this for the last five or six years .	我們過去五或六年來一直在做這件事 。
there's only one place: the united nations .	只有一個地方:聯合國 。
you believe a proposition , p , and i don't .	你相信一個建議 , p , 我不是 。
but kids could be entrepreneurs as well .	但孩子也可能是創業家 。
they're going to attack the cancer in new ways .	他們將以新的方式攻擊癌症 。
you directly observe a few simple things .	你直接觀察了幾件簡單的事情 。
so this is the whole polyglot secret .	這是整個聚合物秘密 。
it’s actually got a bunch of circles on it .	它其實有一堆圓圈 。
and it's going to take a lot of people to do that .	它會需要很多人去做這件事 。
and this still goes on as i think i told you last year .	這仍然在我去年跟各位說的 。
they didn't know how to answer their children's questions .	他們不知道如何回答孩子的問題 。
we didn't see a sunset either .	我們也看不見陽光 。
bf: yeah , a little sketchy .	bf:是的 , 一個小的草圖 。
it's about a program called " bullrun . "	重點是 「 布萊恩 」 這個計畫 。
and then you have something like this , which is interplast .	然後你有像這樣的東西 , 就是介面 。
if you can see this: sweet peppers .	如果你能看到這一點:甜蜜的同儕 。
this is a system that's been around a very long time .	這是很長一段時間的系統 。
but it clearly admits some exceptions .	但它顯然會承認一些例外 。
they're watching the concert through their cell phone .	他們透過手機看音樂會 。
that is the history of the national parks on land .	這是土地公園的歷史 。
it was called the automatic binding brick .	它被稱為自動化的磚塊 。
and those giant desalination plants ?	那些巨大的沙漠淡化植物 ?
we have a lot of leeway in how to behave .	我們還有很多路要怎麼做 。
sensible answer: prime witnesses .	難以置信的答案:質量見證 。
look at that thing , just flailing his arms around .	看看那東西 , 只是把他的手臂翻過來 。
most of them are in other buildings not designed as schools .	大部分的建築物都不是在其他建築物裡設計的 。
and this fear even persisted after i started my own company .	在我開始自己的公司之後 , 這種恐懼甚至會持續下去 。
here is where we want you to channel this money . "	這是我們希望你們能帶著這筆錢的地方 。 」
these are my valentines from 2005 and 2006 .	這是我從2005年到2006年的谷歌 。
honest about how we define ourselves and what actually does .	老實說 , 我們如何定義自己 , 以及真正的做法 。
i wouldn't have qualified as transgender .	我不會把性別當作跨性別 。
i wanted my own television ministry .	我想要我自己的電視部 。
then you have to convince your colleagues .	然後你必須說服你的同事 。
but most strangers aren't dangerous .	但大部分陌生人並不是危險的 。
and we tailor the class towards the average .	我們把課程導向平均值 。
it's not random random is easy .	它不是隨機隨機隨機的 。
does patronage play a role ? yes , of course .	當然 , 愛情是扮演角色的嗎 ? 是的 。
you see the phantom within the aquarium .	你可以看到水平面內的幻肢 。
but that's one reason why they ended up where they were .	但這也是為什麼他們最後的原因之一 。
your computer is grading all the exercises .	你的電腦正在分解所有的運動 。
people fear them they help the rebellion a lot .	人們害怕他們 , 他們能幫助退休 。
this is the first thing i didn't anticipate .	這是我沒有預期的第一件事 。
this is the house where the shooting took place .	這是拍攝的地方 。
and that's what i do with my furniture .	這就是我家具所做的 。
at this point , i became a little concerned .	此時 , 我開始有點擔心 。
they have about 28 of these instructions .	他們有大約28種指令 。
and we all kind of hate to admit it .	我們都很討厭承認它 。
we made it in the basement of our community center .	我們把它放在我們的社區中心的基礎上 。
that's a lot to pack into 18 minutes .	要包含十八分鐘 。
in gaza , we have a whole lot of nothing .	在加薩 , 我們沒有很多東西 。
and then more years pass , and the cancer begins to grow .	然後多年過去了 , 癌症開始成長 。
or are you going to hug a child ? pick . "	或者你會擁抱孩子嗎 ? 挑選 。 」
for a man , that's a risky proposition .	對男人來說 , 這是個風險的提議 。
now , we need to let people motivate each other .	現在 , 我們需要讓大家互相動機 。
we're all just part of religions .	我們只是宗教的一部分 。
and in the visual arts , the same thing happened .	在視覺藝術中 , 同樣的事情發生了 。
he left when he was just eight years old in 1938 .	他在1938歲時離開了八歲 。
i got a call from a friend in phoenix .	我從鳳凰克的朋友中得到了一通電話 。
now , melting point has a lot to do with this .	現在 , 融化點和這個有關 。
i profoundly believe this is avoidable .	我深信這是可避免的 。
there's an impact , it's cumulative .	有影響力 , 它是累積的 。
this is the opening frame of the video that we created .	這是我們創造的影片的開放框架 。
and they impose a barrier to cooperation .	他們採取了合作的障礙 。
one hint: it's not " l . "	一個提示:這不是 「 l 」 。
i mean , it was incredible innovation .	我的意思是 , 它是不可思議的創新 。
and you do that for a while , until you really feel that .	一陣子 , 你就這樣做 , 直到你真的感覺到 。
he turns . he begins to make his way to me .	他轉身了 。 他開始向我走路 。
if you have access to this information , you can control your society .	如果你能取得這些資訊 , 你就能控制你的社會 。
we met violence with force and chaos with chaos .	我們遇到暴力和混亂的暴力 。
she thought , " well , my mom always did this . "	她心想: 「 我媽總是這樣做 。 」
so again , we should be suspicious of stories .	同樣地 , 我們應該懷疑故事 。
there's a different stigma that's out there .	外面有不同的汙名 。
and it's terribly endangered .	它非常瀕臨絕種 。
so there we see it . that's an action potential .	我們看到了它 。 這是行動的潛力 。
that's what's so complicated about war .	這就是戰爭的複雜之處 。
they're like a snapshot in time .	他們好像在時間點拍攝 。
and then there are some that are , well , not so good .	還有一些 , 嗯 , 不太好 。
and they get to make more sustainable products .	他們能做出更永續的產品 。
i know there's going to be disbelief .	我知道會有不信任 。
doesn't it feel good to say it out loud ?	要說出它是好的嗎 ?
so the first one is called the ventral stream .	首先 , 叫做 「 病毒流 」 。
and you can see the points there on the graph .	你可以看到圖表上的點 。
you're afraid to admit it now .	你現在害怕承認它 。
they're not being really strategic at all .	他們完全不是很策略性的 。
and we're stuck on two puzzles .	我們被困在兩個謎題上 。
now there are many ways you can get infected .	現在有許多方法可以感染 。
i don't want to romanticize poverty .	我不想浪漫貧窮 。
and , buddy , that made us mad .	女士們 , 這讓我們很瘋狂 。
because we have 300 million microbloggers in china .	因為中國有三億微生物 。
it might be a way to decide our own fate .	可能是要決定自己命運的方式 。
you're appalled by the altright .	你受到了好處 。
but i borrow a lesson that i learned from him .	但我借了一堂我從他身上學到的課 。
so that's why pillar number three is so important .	這就是為什麼pillart第三是如此重要 。
it's invisible to the naked eye .	它是看不見的 。
and there is an example of the kind of thing that you see .	舉個例子 , 你看到的 。
so these things together give us evolution , perhaps .	所以這些東西會讓我們進化 。
it's okay , daddy's here .	好的 , 爸爸在這裡 。
i've got one more thing to share with you right now .	我現在有一件事要跟大家分享 。
the abbreviation for it is mtr .	它的呼吸是mr 。
mike asked me a hypothetical question .	麥克問我一個假設的問題 。
she and her baby were presumed dead .	她和她的寶寶死了 。
it's a several thousandpound animal .	它是一個數千磅的動物 。
and in fact , even space itself is turning into a service .	事實上 , 即使太空本身也變成了服務 。
and it was like that for me . i love that movie .	這對我來說就像這樣 。 我愛那部電影 。
as an artist , connection is very important to me .	身為藝術家 , 連結對我來說非常重要 。
and you know what they claim the reason for this is ?	你們知道他們為此宣稱的原因是什麼嗎 ?
so when you need help , ask for it out loud .	所以當你需要協助時 , 請求它發聲 。
the humanities give us the context of our world .	人類賦予我們世界的情境 。
police 1: brendan , be honest .	警察1:布萊恩 , 老實說 。
tell me what's wrong . i can't understand you .	告訴我什麼是錯的 。 我無法理解你 。
so we have to protect that legacy and be an example .	所以我們必須保護這個遺產 , 成為一個例子 。
but look at this . there's no privacy .	但看看這一點 。 沒有隱私 。
and only about 17 percent are of european descent .	只有百分之十七的歐洲人才 。
cory kidd developed this robot for his doctoral work .	他的醫生工作時 , 柯蒂·博德開發了這個機器人 。
she can do anything she wants , as can each of you .	她可以做任何她想要的東西 , 就像你們每一個人一樣 。
i would say , " would you die for him or her ? "	我會說: 「 你能為他或她死了嗎 ? 」
and then at some point they turn around and they look at you .	然後在某個時點 , 他們看著你 。
don't say , " whatever you can do to help . "	別說: 「 不管你什麼都能幫忙 。 」
do you think it's possible to control someone's attention ?	你認為控制某人的注意力是有可能的嗎 ?
on the other hand , i have the fake happy picture thing .	另一方面 , 我有假的照片 。
third , adapting to rising seas .	第三 , 適應海洋 。
and it had identified paul warwick .	它已經辨識出保羅·華威克 。
the spikes interlock to seal his fate .	西班牙人把他的命運安排起來 。
google earth goes from this view down to your backyard .	googleearth從這個觀點到你的後院 。
jc: and is that how you usually fly ?	jc:你是怎麼飛的 ?
at last we've got some science we can apply .	最後 , 我們有一些科學可以應用 。
10 , 000 , two and a half million , 15 years .	一萬、二千五千年、十五年 。
but " open , " she says , " open up ! "	但 「 開放 , 」 她說: 「 開放 ! 」
lower left is dayofthedead toys .	左下角是白天的玩具 。
people were building bionicles for a few cents .	人們為幾分錢建造出仿生素 。
can you make something from nothing as a sculptor ? "	你能不能把東西做成雕塑家嗎 ? 」
companies blocking access to im or to facebook .	公司阻止使用im或facebook 。
sea turtles are miraculous .	海龜很奇蹟 。
so we knew that we had some really solid science here .	我們知道這裡有一些很固態的科學 。
in this bush , we found two huts .	在這個垃圾中 , 我們找到了兩張thut 。
those economic pies have exploded in size .	這些經濟金額在大小爆炸 。
instead , the west chose to go to sleep .	反之 , 西方選擇去睡覺 。
but i stuck to simple print on the floor .	但我困在地板上簡單的印刷 。
so this is a work called " the sun shadow . "	這個作品叫做 「 太陽影子 」 。
this is based on the structure of a diamond .	這是基於鑽石的結構 。
well , you don't have to be a whole creature .	嗯 , 你不需要成為整個生物 。
pause here if you want to figure it out for yourself !	如果你想自己找出答案 , 請在這裡暫停 。
you know , i could just show you this little piece of paper .	你知道 , 我只能給你們看這張小紙 。
can online communities play a role here ?	網路社群可以在這裡扮演角色嗎 ?
i said , " i know all that what day is it ? "	我說: 「 我知道那天是什麼 ? 」
and you can think of ted as a potential lens .	你可以把ted視為潛在的鏡頭 。
because the idea of doing it alone terrifies me .	因為單單靠做這件事的想法讓我感到害怕 。
so next time , we might not be so lucky .	下次 , 我們可能不太幸運 。
and then there was good design for very low price .	然後 , 價格很低 , 有很好的設計 。
elon musk: thanks for having me .	伊隆.穆斯克:謝謝我 。
this was my world going into september , 2001 .	這是我在2001年9月進入的世界 。
but before i go into that , let me tell you a story .	但在我進去之前 , 讓我告訴你一個故事 。
and i know that kids get concussed every year .	我知道孩子每年都被討論 。
what is that keeps us coming back to insects ?	是什麼讓我們回到昆蟲呢 ?
study three , the two experimenters , one remote .	研究三 , 兩個實驗者 , 一個遙控器 。
there are plans to do it , but it's hard .	有計劃要這麼做 , 但很難做到 。
we view mothers as a community's single greatest resource .	我們把母親視為社區最大的資源 。
the next artist is hazel clausen .	下一個藝術家叫hazelclausen
then each of the different little pieces around it explain some fact .	然後它周圍的每一個小小片段都解釋了一些事實 。
co: so it's working , but it could be better .	柯:所以它是有效的 , 但它可能更好 。
will you remain in fear , or will you grow ?	你是否會在恐懼中留下 ? 或者你會長大 ?
okay ? almost like the highest in the nation .	好嗎 ? 幾乎就像國家最高的一樣 。
that's going to go to 70 percent in 2050 .	2050年將會達到70% 。
and he realized , it isn't about old or new .	他了解到 , 這不是關於老年或新鮮的 。
but that was never asked ; it was never talked about .	但那從來沒有被問過 , 它從來沒有談過 。
why can we trust them around our toddlers ?	為什麼我們能信任我們的指揮者 ?
now , i don't know if troy's dreams came true .	我不知道特洛伊的夢想是不是真的 。
that network is getting denser and denser by the day .	那個網絡在白天變得密度和密度 。
and nobody really knows what it is or why it's there .	沒有人真的知道它是什麼 , 或為什麼它存在 。
an international study has since confirmed those results .	一個國際研究自信這些結果之後就有了國際研究 。
so because of that , you need to make a personal decision to stand up for truth .	所以 , 因為這樣 , 你必須做出一個個人決定 , 來支持真相 。
here , the temporary is becoming the new permanent .	在這裡 , 暫時性正在成為新的永久性 。
i didn't know if i was going to make it this was only 12 .	我不知道我是否會這樣做才12歲 。
so those folks in new mexico why did they do it ?	所以 , 新墨西哥的那些人為何他們這麼做 ?
and one of the bottlenecks is early in drug discovery .	其中一個瓶頸是早期的藥物發現 。
where we face that scale of finding that worklife balance .	我們所面臨的規模 , 尋找工作平衡 。
crops and livestock are being brought to market .	作物和家畜被帶到市場上 。
start by having the first conversation at your own kitchen table .	從你自己的廚房桌上第一次對話開始 。
so that's childcare , elder care and food preparation .	所以那就是孩子、老年人照護和食物準備 。
hometown security is next on my todo list .	家鄉的安全在我的工具清單上 。
please raise your hand if something applies to you .	請舉手 , 如果某樣東西應用在你身上 。
rb: it's about 25 billion dollars now , in total .	rb:現在大約是25億美金 。
the tough hide is difficult to cut , even with a knife .	艱難的隱藏很難切 , 即使有刀子 , 也很難切斷 。
but we think we got the dynamics right of the robot .	但我們認為我們有機器人的動態權利 。
so the city basically extended to city hall park .	所以這個城市基本上延伸到城市的公園 。
there's a picture of a guy doing homework with his son .	有一個人和他的兒子一起做家事的照片 。
i want to demo this actually , because it's a very simple process .	我想要把這個展示出來 , 因為它是一個非常簡單的過程 。
rng: eh , i'm not holding my breath .	rng:eh , 我沒有呼吸 。
stars have shined down on earth's life for billions of years .	恆星在地球的數十億年中被關閉 。
my family is from trinidad and the virgin islands .	我的家人來自部落和維吉林島 。
you were under anesthesia , which is much more complicated .	你在麻醉症下 , 更複雜 。
and how shall we look and verify that we actually have it ?	我們到底有多少樣的樣子 ?
i took a school bus to the fancy side of town .	我帶了一間學校公車到城鎮的那一邊 。
and he was mainly concerned by what i was going to write .	他主要關心我要寫的內容 。
so i've got to call help . i've got to call work . "	我必須打電話給幫忙 。 我必須打電話給工作 。 」
the evidence is very clear that plants promote health .	證據很明顯 , 植物會促進健康 。
let's try to get at the root of what it's all about .	咱們來看看它的根源 。
so i'm doing activities that will build my sense of balance .	所以 , 我在做這些活動 , 會建立我的平衡感 。
it hurt me so bad that i wanted to quit right there .	這讓我很痛苦 , 我想要放棄那兒 。
they were incredibly enthusiastic about the work .	他們對工作非常熱衷 。
he accesses the file . he has to rewind the tape .	他取得了檔案 。 他必須重複標籤 。
they've tried to connect worlds they didn't know existed before .	他們試圖連結他們以前所未知的世界 。
a few kilometers , maybe , is quite typical .	幾公里 , 可能很典型 。
but what we don't understand is here we are in los angeles .	但是我們不了解的是 , 我們在洛杉磯 。
now that's because shipping is very efficient .	那是因為運輸是非常有效的 。
every japanese kid learns how to fold that crane .	每日本的孩子都學會如何摺疊那條線 。
" the machines perform what seem religious rites . . .	「 機器表演似乎是宗教的玫瑰 。
fail to help , and we show we have no moral compass at all .	沒有幫助 , 我們完全沒有道德同理心 。
i'm old school on some fundamental regards .	我是舊的學校 , 在一些基本的院子上 。
but there were others around me who weren't even cowering .	但在我周圍有些人甚至還沒在合作 。
i mean fossils , cave paintings and so forth .	我的意思是化石、洞穴畫等等 。
and it's those cables in particular that i want to focus on .	特別是那些我想要專注的纜繩 。
yet they internalize and privatize the profits .	但他們互相間化並獲利 。
and he demanded that the jews supply enough for everyone .	他要求猶太人供應足夠 。
this boat is worth one million euros when it's new .	這艘船值一百萬歐元 。
in that pool of water , these larvae are concentrated .	在那池水中 , 這些幼蟲集中在那塊水中 。
that's my flesh , and i can twist that around .	這是我的飛行器 , 我可以扭轉它 。
the japanese are interested in building floating islands .	日本對建造漂浮的島嶼有興趣 。
anyway , so we release this report in july last year .	總之 , 我們去年七月發表這份報告 。
so i'm not going to share tricks with you that you already know .	所以 , 我不會和各位分享你已經知道的技巧 。
i'm sure she never found the dog , because i took the sign .	我相信她從來沒有找到這隻狗 , 因為我拿了這個標誌 。
but it's kind of nice sleeping out here under the stars .	但它在恆星底下睡得很棒 。
so , i want to start out with this beautiful picture from my childhood .	所以 , 我想從我童年的這張美麗的照片開始 。
my office is there in the same place it's a medical desert .	我的辦公室和醫療沙漠一樣 。
these are people that brought nothing but havoc to africa .	這些人帶來了什麼都沒有 , 但哈佛到非洲 。
always in those moments , they share their own experiences of loss .	總是在那些時刻 , 他們分享自己失去的經驗 。
and as hard as her 20s were , her early life had been even harder .	她二十歲時 , 她的早期生活更加困難 。
we have to work together , because thinking globally , acting locally . . .	我們必須一起工作 , 因為在全球思考 , 環保行動 。
now , often people ask me , " what did you learn by studying choice ? "	通常人們會問我: 「 你從研究選擇中學到什麼 ? 」
well , the first group , the average group , was doing just fine .	嗯 , 第一組 , 平均一組 , 做得很好 。
it's all over the web: " bible boot camp . "	全部都在網路上: 「 聖經的靴子營 。 」
you always had a bible for the whole season beforehand , right ?	你總有一整季的聖經 , 對嗎 ?
this was led by ross powell and tim naish .	這是羅斯波威爾和泰國的led燈 。
in short , we want to democratize access to information about our planet .	簡言之 , 我們想要民主化我們地球的資訊 。
i have yet to see somebody who is so turned on by somebody who needs them .	我還不得不去看那些需要的人 。
people , for as little as a dollar a day , pick through our stuff .	人們一天 , 只要一美元 , 就可以選擇我們的東西 。
why not eat insects ? well first , what are insects ?	為什麼不吃昆蟲 ? 首先 , 昆蟲是什麼 ?
people told us nobody would do that , that it was too personal .	人們告訴我們 , 沒有人會這樣做 , 那太個人了 。
it's really been eight years since that fated night in kentucky .	自那天起飛了八年 。
i noticed that she said , " when something happens " and not " if . "	我注意到她說: 「 當發生了什麼事 , 而不是 」
is true . is true . i teach eighthgrade science four days a week .	是真的 。 我每週都會教八年級科學四天 。
and they would tell me knowingly , " you'll change your mind . "	他們會告訴我: 「 你會改變你的心智 。 」
so who said this ? this is alan turing in 1951 .	所以 , 誰會這樣說 ? 這是1951年的亞特蘭蘭圖 。
if you liked this riddle , try solving these two .	如果你喜歡這個圓圈 , 試著解決這兩個問題 。
i'd take naps every chance i got because it was really hard work .	我每次都拿拿到的機率 , 因為這是非常困難的 。
around 50 percent have filed for ptsd compensation .	大約有50%的人為了創傷後壓力症候群而過 。
they had no idea what i went through for the day and that's ok .	他們不知道我在那天經歷了什麼 , 那沒關係 。
well , many of her kids didn't have dinner when they went home .	嗯 , 她的許多孩子在回家時沒有晚餐 。
and here's the thing: our kids are ready for this kind of work .	重點是:我們的孩子已經準備好了這類工作 。
in fact , your home address is put online for everyone to see .	事實上 , 你的家園地址是讓每個人都能看到的 。
we don't need to pass these expenses on to our students .	我們不需要把這些經驗傳給我們的學生 。
i really want to see some twentysomethings here .	我真的想在這裡看到二十歲的症狀 。
the people sitting down , i want to see your fingers pointing .	坐在下面的人 , 我想看到你的手指指指 。
looks a lot like the watch i was wearing , doesn't it ?	看起來很像我穿的看著 , 不是嗎 ?
just think about that , you know , wander through your life thinking about this .	想想看 , 你知道的 , 透過你人生的思考 。
narrator [in norwegian]: run it up and down .	敘述者:跑上去 , 下降 。
and unfortunately , i can be a little too honest .	不幸的是 , 我可以說得太誠實 。
they also coined the term radioactivity along the way .	他們也在路上加入了無線電的詞彙 。
what message did they hear ? " it's me or you . "	他們聽到什麼訊息 ? 「 那是我或你 。 」
now , a month into this project , we'd just started classes .	現在 , 一個月進入這個計畫 , 我們剛開始了課程 。
they can decide it's the federal government in each case .	他們可以決定這是聯邦政府的每一個例子 。
we have not quite figured out our acoustic insulation .	我們尚未想出我們的聲學侮辱 。
one is computation ; this is the stuff you've forgotten .	第一是計算 , 這是你遺忘的東西 。
it was all part of clare boothe luce's look .	這是claretheluce的一部分 。
and then when i took that moment to take a step back , magic .	然後當我帶著那一刻回到一步 , 魔術 。
a large part of the explanation is the 10second thing .	大部份的解釋是10秒鐘 。
as you can guess , it shows them mostly females .	如你所猜的 , 大部分是雌性 。
and i said , " yes , definitely . please . "	我說: 「 是的 , 拜託 。 」
there was a 70percent drop in natural killer cell activity .	自然殺手細胞活動中有70%下降 。
but it's inevitable that we will be two to three billion more .	但這不可避免我們將有兩到三十億人 。
being told i'm a " snitch " is really fun .	被告知我是 「 snch 」 真的很有趣 。
i couldn't believe that something like this could happen in a national capital .	我不敢相信這可能發生在國家資本中 。
ak: he did show up ! i told you he'd show up .	ak:他真的出現了 ! 我告訴你們他會出現 。
when i heard those bars slam hard , i knew it was for real .	當我聽到那些障礙時 , 我知道那是真的 。
so i've experienced a lot of success in my life .	我在人生中經歷了很多成功 。
practically speaking , it ain't gonna happen .	練習地說話 , 它不會發生 。
i thought it was a monster , so i was walking around it .	我以為那是怪獸 , 所以我在四周走 。
let me just rush very quickly through things that we've done .	讓我快速地透過我們已經做過的事 。
you know what else is evolutionarily ancient ?	你知道其他的進化是古老的嗎 ?
you know , it was going to be a nice , long trip .	你知道 , 它會是個很棒、很長的旅程 。
you know , so nouveau riche , frankly .	坦白說 , 很有錢 。
