i think you need to be in the hospital .	我覺得你需要在醫院裡 。
on the other hand , i have the fake happy picture thing .	另一方面 , 我有幸福的照片 。
third , adapting to rising seas .	第三 , 適應到河流的海域 。
and it had identified paul warwick .	它發現了保羅威克 。
the spikes interlock to seal his fate .	海盜會把他的命運送進來 。
google earth goes from this view down to your backyard .	google地球從這個觀點到你的背後院 。
jc: and is that how you usually fly ?	jc:你常常飛行嗎 ?
at last we've got some science we can apply .	最後我們有一些科學可以應用 。
10 , 000 , two and a half million , 15 years .	一萬五年 , 十萬五年 。
but " open , " she says , " open up ! "	但 「 開放 」 , 她說: 「 開放 ! 」
lower left is dayofthedead toys .	下降左派是日子的高度 。
people were building bionicles for a few cents .	人們在做幾分之一的文章 。
can you make something from nothing as a sculptor ? "	你能不能製造出任何東西嗎 ? 」
companies blocking access to im or to facebook .	公司可以用臉書 , 或臉書 。
sea turtles are miraculous .	海龜是奇蹟的 。
so we knew that we had some really solid science here .	所以我們知道我們有一些非常科學的科學 。
in this bush , we found two huts .	在這個泡泡中 , 我們發現兩種幽默 。
those economic pies have exploded in size .	那些經濟衰退的大小 。
instead , the west chose to go to sleep .	相反地 , 西方選擇要去睡眠 。
but i stuck to simple print on the floor .	但我把簡單印刷放在地板上 。
so this is a work called " the sun shadow . "	這是一名叫做 「 太陽陰影 」 。
this is based on the structure of a diamond .	這是根據石頭的結構 。
well , you don't have to be a whole creature .	嗯 , 你不必要成為一個整個生物 。
pause here if you want to figure it out for yourself !	如果你想要把自己放下去 , 請暫停一下 !
you know , i could just show you this little piece of paper .	我可以給你們看這張紙 。
can online communities play a role here ?	線上社區扮演了角色嗎 ?
i said , " i know all that what day is it ? "	我說: 「 我知道嗎 ? 」
and you can think of ted as a potential lens .	你可以把ted視為有潛力的潛力 。
because the idea of doing it alone terrifies me .	因為這個想法讓我感到驚訝 。
so next time , we might not be so lucky .	下次 , 我們可能不太幸運 。
and then there was good design for very low price .	然後有好的設計 , 非常低價格 。
elon musk: thanks for having me .	伊隆·穆斯克:謝謝我 。
this was my world going into september , 2001 .	這是2001年9月 。
but before i go into that , let me tell you a story .	但在我進入那之前 , 讓我告訴各位一個故事 。
and i know that kids get concussed every year .	我知道 , 孩子每年都會被關注 。
what is that keeps us coming back to insects ?	是什麼讓我們回來昆蟲呢 ?
study three , the two experimenters , one remote .	研究三個 , 兩個實驗者 , 一個偏遠 。
there are plans to do it , but it's hard .	有些計畫要做 , 但很難 。
we view mothers as a community's single greatest resource .	我們認為媽媽是社區最大的資源 。
the next artist is hazel clausen .	下一個藝術家是hazelclasen 。
then each of the different little pieces around it explain some fact .	然後每個不同的小片段都解釋了一些事實 。
co: so it's working , but it could be better .	克里斯:這樣 , 但它可以更好 。
will you remain in fear , or will you grow ?	你能否繼續恐懼 , 還是會成長 ?
okay ? almost like the highest in the nation .	好嗎 ? 幾乎是國家最高的國家 。
that's going to go to 70 percent in 2050 .	這將會達到70%的2050年 。
and he realized , it isn't about old or new .	他意識到 , 不是老舊或新 。
but that was never asked ; it was never talked about .	但從來沒有被問過 , 也沒有被問過 。
why can we trust them around our toddlers ?	為什麼我們能把它們當成人呢 ?
now , i don't know if troy's dreams came true .	現在 , 我不知道如果特萊的夢想是真的 。
that network is getting denser and denser by the day .	網際網路是密度和密碼 。
and nobody really knows what it is or why it's there .	沒有人真正知道它是什麼 , 也沒有人真正知道它是什麼 。
an international study has since confirmed those results .	國際研究的研究已經確認了這些結果 。
so because of that , you need to make a personal decision to stand up for truth .	所以 , 因為你必須做出個人決策才能站出來 。
here , the temporary is becoming the new permanent .	在這裡 , 暫時性會變成新的永久 。
i didn't know if i was going to make it this was only 12 .	我不知道我要怎麼做到這只是12個 。
so those folks in new mexico why did they do it ?	所以 , 在紐墨西哥為什麼他們這麼做了 ?
and one of the bottlenecks is early in drug discovery .	其中一個瓶頸是早期發現的 。
where we face that scale of finding that worklife balance .	我們面臨的平衡是平衡的
crops and livestock are being brought to market .	作物和家畜都被帶到市場上 。
start by having the first conversation at your own kitchen table .	首先 , 在你的廚房桌上有第一個對話 。
so that's childcare , elder care and food preparation .	所以那是兒童照護和食物準備 。
hometown security is next on my todo list .	家鄉安全局在我的口號裡 。
please raise your hand if something applies to you .	請舉手 , 請舉手舉手 。
rb: it's about 25 billion dollars now , in total .	rb:這是大約25億美金 。
the tough hide is difficult to cut , even with a knife .	很難切割 , 甚至有刀 。
but we think we got the dynamics right of the robot .	但是我們認為我們有動態機器人的動態 。
so the city basically extended to city hall park .	所以 , 城市的公園會被延伸到城市的城市 。
there's a picture of a guy doing homework with his son .	有個傢伙用他的兒子拍攝 。
i want to demo this actually , because it's a very simple process .	我想要把這張圖片簡化 , 因為這是一個非常簡單的過程 。
rng: eh , i'm not holding my breath .	愛爾:我不用呼吸 。
stars have shined down on earth's life for billions of years .	星星在地球上有數十億年的生命 。
my family is from trinidad and the virgin islands .	我的家人是來自三千里達和維吉尼島 。
you were under anesthesia , which is much more complicated .	你在麻醉劑中 , 它比較複雜 。
and how shall we look and verify that we actually have it ?	我們要如何看待它 ?
i took a school bus to the fancy side of town .	我帶了一間學校巴士來到城鎮 。
and he was mainly concerned by what i was going to write .	他很擔心我會寫什麼 。
so i've got to call help . i've got to call work . "	所以我必須稱之為 「 工作 」 。
the evidence is very clear that plants promote health .	證據很清楚 , 植物會促進健康 。
let's try to get at the root of what it's all about .	咱們來試著去了解這一切的根源 。
so i'm doing activities that will build my sense of balance .	所以 , 我正在做活動 , 來建立我的平衡 。
it hurt me so bad that i wanted to quit right there .	這傷害我很糟糕 , 我想要安靜下來 。
they were incredibly enthusiastic about the work .	他們對工作非常熱情 。
he accesses the file . he has to rewind the tape .	他拿到了檔案 , 他必須把標籤拿到 。
they've tried to connect worlds they didn't know existed before .	他們試圖聯繫世界 , 不知道存在之前 。
a few kilometers , maybe , is quite typical .	幾公里 , 可能是典型的 。
but what we don't understand is here we are in los angeles .	但我們不了解的是洛杉磯 。
now that's because shipping is very efficient .	這是因為船隻非常有效率 。
every japanese kid learns how to fold that crane .	每個日本的小孩學習如何摺疊這個字 。
" the machines perform what seem religious rites . . .	「 機器看起來看起來宗教宗教......
fail to help , and we show we have no moral compass at all .	沒有道德的道德同情 。
i'm old school on some fundamental regards .	我是舊的學校在一些基本的課堂上
but there were others around me who weren't even cowering .	但也有其他的我 , 沒有同意的人 。
i mean fossils , cave paintings and so forth .	我的意思是化石 , 洞穴繪畫等等 。
and it's those cables in particular that i want to focus on .	特別是我想要關注的這些線索 。
yet they internalize and privatize the profits .	但是他們會把利益延伸出來 。
and he demanded that the jews supply enough for everyone .	他要求他要求每個人的猶豫 。
this boat is worth one million euros when it's new .	這艘船值得一百萬歐元 。
in that pool of water , these larvae are concentrated .	在水裡的水中 , 這些礦物會被濃度 。
that's my flesh , and i can twist that around .	這是我的飛行器 , 我可以推動它 。
the japanese are interested in building floating islands .	日本人對建築飛行的日本感到興趣 。
anyway , so we release this report in july last year .	總之 , 我們釋放了這篇報告 。
so i'm not going to share tricks with you that you already know .	所以 , 我不是要跟你們分享的技巧 。
i'm sure she never found the dog , because i took the sign .	我確定她從未找到狗 , 因為我拿了標籤 。
but it's kind of nice sleeping out here under the stars .	但這是在星星上很棒的睡眠 。
so , i want to start out with this beautiful picture from my childhood .	所以 , 我想從我的童年開始從我的童年開始 。
my office is there in the same place it's a medical desert .	我的辦公室在同一個地方是醫療沙漠 。
these are people that brought nothing but havoc to africa .	這些是非洲的人們 , 不但在非洲 。
always in those moments , they share their own experiences of loss .	在這些時刻中 , 他們分享自己的經驗 。
and as hard as her 20s were , her early life had been even harder .	雖然20歲時 , 她的人生變得更困難 。
we have to work together , because thinking globally , acting locally . . .	我們必須一起工作 , 因為思考全球性地 , 一起工作 。
now , often people ask me , " what did you learn by studying choice ? "	常常有人問我: 「 你在研究選擇是什麼 ? 」
well , the first group , the average group , was doing just fine .	首先 , 平均的族群 , 平均一群人 , 平均一組 , 平均一組 , 平均分數是平均
it's all over the web: " bible boot camp . "	全部都是網路: 「 聖營 」 。
you always had a bible for the whole season beforehand , right ?	你總是有一套很棒的 , 對嗎 ?
this was led by ross powell and tim naish .	這位是羅斯·波威爾和特萊特·波威爾 。
in short , we want to democratize access to information about our planet .	簡言之 , 我們想要民主化對我們的星球的資訊 。
i have yet to see somebody who is so turned on by somebody who needs them .	我已經看到有人需要他們 。
people , for as little as a dollar a day , pick through our stuff .	人們 , 每天都花了一塊錢 , 用我們的物品來做 。
why not eat insects ? well first , what are insects ?	為什麼不吃昆蟲 ? 嗯 ? 首先 , 昆蟲是什麼 ?
people told us nobody would do that , that it was too personal .	人們告訴我們沒有人會這麼做 , 那太個人了 。
it's really been eight years since that fated night in kentucky .	這真的是八年後的夜晚 。
i noticed that she said , " when something happens " and not " if . "	我注意到她說: 「 當事情發生時 , 沒有 」 。
is true . is true . i teach eighthgrade science four days a week .	真的是真的 , 我教導八年級的科學四天 。
and they would tell me knowingly , " you'll change your mind . "	他們會對我說: 「 你會改變你的心智 。 」
so who said this ? this is alan turing in 1951 .	誰會說這張圖 ? 這是阿蘭在1951年拍的 。
if you liked this riddle , try solving these two .	如果你喜歡這個圓圈 , 試著解決這兩個問題 。
i'd take naps every chance i got because it was really hard work .	每次我拿到 , 因為它真的很艱辛 。
around 50 percent have filed for ptsd compensation .	超過50%的聯合國會被聯合 。
they had no idea what i went through for the day and that's ok .	他們根本不知道我在那天做過什麼 。
well , many of her kids didn't have dinner when they went home .	大部分的孩子們沒有晚餐當他們回家的時候 。
and here's the thing: our kids are ready for this kind of work .	重點是:我們的孩子們準備好了這類工作 。
in fact , your home address is put online for everyone to see .	事實上 , 你的家裡的網路上每個人都看到了 。
we don't need to pass these expenses on to our students .	我們不需要通過這些昂貴的課程 。
i really want to see some twentysomethings here .	我真的很想看到一些二十多歲 。
the people sitting down , i want to see your fingers pointing .	人們坐下 , 我想要看到你的手指 。
looks a lot like the watch i was wearing , doesn't it ?	看起來很像我穿過的衣服 , 不是嗎 ?
just think about that , you know , wander through your life thinking about this .	想想看 , 你知道 , 在你的人生中 , 去思考這件事 。
narrator [in norwegian]: run it up and down .	敘述者:跑上去 。
and unfortunately , i can be a little too honest .	不幸的是 , 我可以有點太誠實 。
they also coined the term radioactivity along the way .	他們也把 「 無線電線 」 轉換為 「 平台 」 。
what message did they hear ? " it's me or you . "	他們聽到的訊息是什麼 ? 」 我和你說 。
now , a month into this project , we'd just started classes .	現在 , 在這個計畫中 , 我們只是開始課程 。
they can decide it's the federal government in each case .	他們可以決定它是聯邦政府 。
we have not quite figured out our acoustic insulation .	我們沒有發現我們的聲明有多大 。
one is computation ; this is the stuff you've forgotten .	其中一個是計算 ; 這是你所忘記的東西 。
it was all part of clare boothe luce's look .	它是clareclareclareclareclareclareclareboo的一部分 。
and then when i took that moment to take a step back , magic .	然後當我帶著一步步回來 , 魔術 。
a large part of the explanation is the 10second thing .	其中一個大部份的解釋是10秒 。
as you can guess , it shows them mostly females .	如你所見 , 它顯示出大部分的女性 。
and i said , " yes , definitely . please . "	我說: 「 沒錯 , 絕對 。 」
there was a 70percent drop in natural killer cell activity .	那裡有70%的天然殺人活動 。
but it's inevitable that we will be two to three billion more .	但 , 不可避免 , 我們會有兩到三十億 。
being told i'm a " snitch " is really fun .	告訴我 「 snitch 」 是很有趣的 。
i couldn't believe that something like this could happen in a national capital .	我無法相信 , 在國家資本中 , 會發生什麼事 。
ak: he did show up ! i told you he'd show up .	ak:他在上升了 ! 我告訴你們他在表演 。
when i heard those bars slam hard , i knew it was for real .	當我聽過這些荒謬時 , 我知道它是真實的 。
so i've experienced a lot of success in my life .	我經歷了很多成功的成功 。
practically speaking , it ain't gonna happen .	實在說話 , 不然會發生 。
i thought it was a monster , so i was walking around it .	我以為那是個怪物 , 所以我走進去 。
let me just rush very quickly through things that we've done .	讓我很快地透過我們做過的事 。
you know what else is evolutionarily ancient ?	你知道其他的進化過程嗎 ?
you know , it was going to be a nice , long trip .	你知道的 , 它會成為一個很長的旅程 。
you know , so nouveau riche , frankly .	你知道的 , 坦白說 , 坦白說 。
now before we go on , i have a confession to make .	在我們開始之前 , 我有一個專業的計畫 。
so we're hearing about life in these little bits and pieces .	所以 , 我們在這些小小的生命中學到了一些東西 。
but that cannot account for the mass either .	但這也無法為大量的負責 。
by buying a space that was 420 sq . ft .	只要買一個空間 , 是420個sq 。
i call this robotic origami , " robogami . "	我稱之為 「 robogami 」 。
they know enough to know that there's a lot they don't know .	他們知道有許多人不知道 。
abuse of steroids , binging and so on .	濫用壓力、濫用 , 等等 。
you wouldn't be in this room if you didn't know it .	如果你不知道這間房間 , 你就不會在這個房間裡 。
so this is why you can't win a political argument .	所以這就是為什麼你不能贏得政治辯論 。
let me take the opportunity to introduce you to them right now .	讓我來介紹你們現在的機會 。
women who are not circumcised get itchy all the time .	那些沒有被排斥的女人 。
watch the mental workload , and watch the steering .	看一下心理工作 , 看一下心理工作 。
i had built a persona all around what i could and couldn't do .	我建了一個一個人 , 能不能做 。
so , let me tell you , i kind of look at the world this way .	所以 , 讓我告訴各位 , 我看這個世界 。
i don't know her story of what happened , and of her life now .	我不知道她的故事發生了什麼事
what impact will the speed of machines have on our way of life ?	有什麼影響會影響我們生命的速度呢 ?
the annual death rate , then , becomes 56 million .	死亡率是5600萬 。
okay , i'm going to show you again something about our diets .	好吧 , 我來給大家看一下我們的秘密 。
the inequalities in sport are breathtaking .	運動的不平等是呼吸的 。
and hiv is actually particularly closely linked to transit .	愛滋病是非常感染的 。
let's try to make toast with a laser cutter .	咱們來試試用雷射切割 。
we have to flee our women and children , we have to run . "	我們必須逃跑 。 」
let's get rid of this cultural cringe .	咱們來談談這文化危機 。
office worker: grilled cheese ? bm: no .	辦公室工作者:沒什麼 ?
what an intriguing group of individuals you are . . .	你所謂的 「 群體人 」 的 「 一群人 」
so that's why we need three more kinds of innovation .	這就是為什麼我們需要三種創新 。
it's the destroyer of the great monotony .	這是偉大的毀滅性 。
i'd like to talk about where the gap of knowledge is .	我想要談談 「 知識 」 的知識 。
the same holds true on the other end of the economic spectrum .	相同的經濟相互相似 。
and i think that's the orientation that we have to change .	我認為這是我們必須改變的 。
however , they also lack knowledge and selfawareness .	然而 , 他們也缺乏知識和自我意識 。
this is not important although , details are important .	這並不重要 , 細節很重要 。
then suddenly , it started to get on front pages .	接著 , 突然間 , 它開始出現在前面的頁面 。
we've questioned the financial industry .	我們已經問了金融產業 。
this is what i love about comic strips , you know .	這是我喜愛漫畫的漫畫 。
the opposite happens when you extend your ankle .	相反的情況是當你延伸你的皮膚時 。
you sacrifice now for a return later .	你犧牲後續的回饋 。
so we combined these needs with technology's themes .	所以 , 我們把這些需求帶到科技的需求上 。
and yet , this is also the way that we're building the entire world .	然而 , 這也是我們建造整個世界的方式 。
" what do you mean ? what do you mean he got beat up ? "	「 你的意思是什麼 ? 你是誰意思 ? 」
it's the part of you that yearns , really , for god .	這是你今年的一部分 , 真的 , 真的 , 上帝 。
he's dedicated his life to sustainable design .	他把他的人生永續設計 。
they actually thrive from peer recognition .	他們其實是從peer認知的 。
that's a reasonable concern , isn't it ?	這是個理想的 , 不是嗎 ?
but we started looking , and we used free internet tools to do so .	但是我們開始尋找 , 我們用免費網路工具來做 。
it's the hottest day that you've ever experienced .	這是你曾經經歷過最熱烈的一天 。
they look at karajan . and then they look at each other .	他們看著karajan , 然後他們看著卡拉松 。
man: ok , hand me some more here . man 2: ok .	男子:好 , 再來了 。 男子:好 。
so anytime i talk , you'd see it on the screen .	所以 , 在螢幕上 , 我會看到螢幕 。
he gets to e , but it's the wrong chord .	他得到了 , 但那是錯的 。
and he was born looking like a boy nobody suspected anything .	他出生看起來像一個男孩沒有人懷疑任何東西 。
all of these things together allow that interaction and our robots to be smart .	所有這些東西結合在一起讓互動和機器人變得更聰明 。
we built our highway system in response to that .	我們建立了高速公路系統的反應 。
this was great , except for one thing: i was going to die .	這很棒 , 除了一件事:我要死 。
i'm @falkvinge on twitter .	我在推特上推特 。
they actually met in new york city and got married in new york city .	他們真的在紐約市的紐約市中找到了紐約市 。
i hasten to say that these surfaces are completely artificial .	我說這些表面是完全人工的 。
this is a very dangerous job , being in a gang .	這是個非常危險的工作 。
so he got hooked on that , and then he started doing other things .	所以他開始做其他事 。
so nature doesn't create waste doesn't create waste as such .	所以大自然不會創造廢棄物 。
women use social media at a rate of 600 percent more than men .	女性使用社交媒體 , 比男性高600% 。
but a lot of it is going towards making the world so much better .	但 , 很多事情會讓世界變得更好 。
the truth is i have never been any good at sport , ok ?	事實是 , 我從來沒有任何好處在運動上 , 好嗎 ?
what is the combination that has made this so deadly ?	是什麼樣子的結合 , 造成了這麼多的結合 ?
" god , can i have a bike for christmas ? "	「 天啊 , 我可以在聖誕節上上帝嗎 ? 」
when you see them play , you see competition , not disability .	當你看到他們玩耍時 , 你看到了競爭 , 不可避免 。
everyday pots like this cup take eight to 10 hours to fire .	日常的像這樣的杯子會花8到10小時才能消耗 。
you can almost always look phenomenal for under $50 .	在50歲時 , 你幾乎都可以看不見 。
we have " senior helper " for the adults .	我們有 「 資助人 」 的成人 。
" get this boy the blackest name possible . what does the book say ? "	「 讓這個男孩最黑人的名字 , 書會說什麼 ? 」
and with that , i saw the potential to begin doing other stories about ocean problems .	在那之後 , 我看到了潛能開始做其他關於海洋問題的潛力 。
i did exactly what i did with you , and i explained the whole thing .	我跟你說了一件事 , 我解釋了整個事情 。
em: it was a close call . things almost didn't work out .	馬:它是封閉的電話 , 幾乎沒有用 。
we also wanted to prioritize mental health in schools .	我們也想把心理健康照顧 。
so how we use yeast in the future is going to be really interesting .	所以 , 我們在未來的未來會變得非常有趣 。
was i an aunt ? or was i an advocate ?	我是阿姨嗎 ? 還是我一個倡導者 ?
in theory , we're thinking , rational human beings .	理論上 , 我們正在思考 , 理性人 。
is there a way to produce algae inexpensively ?	是否有一種方法可以產生藻類嗎 ?
but a million a month in laptopland is a big number .	但一百萬個月在拉丁格蘭是個很大的數字 。
the harder it is to get to , the more people will value it . "	愈來愈多人會重視它 。 」
if you think about the last time you had a wobbly tooth .	如果你想想最後一次你有一顆牛奶 。
can't talk about this without talking about robotics . ok ?	不能談談機器人 , 好嗎 ?
and my brain will also act on all this sensory information .	我的大腦會把這些感官訊息傳遞給我的大腦 。
there's not even anything physical , like a stone or a coin .	甚至沒有任何物體 , 就像石頭或一顆石頭 。
and reaching success , i always did what i loved .	達到成功時 , 我總是做我愛的 。
so it was damaged . it's now repaired .	所以它被損壞了 , 現在修復了 。
one day a oneeyed monkey came into the forest .	有一天 , 一隻猴子走進森林裡 。
and as i did more , the robot intelligently did less .	隨著我做更多 , 機器人就會變得更聰明 。
you and your siblings , you have a parent in common .	你和你的兄弟姊妹 , 你和你的兄弟姊妹 , 你和你的兄弟姊妹 。
i knocked on the door , and noor opened it .	我敲門敲門門 , 門也打開了門 。
ca: so certainly this is just a picture of fragility there .	克里斯:這張圖片很脆弱 。
people were using percentdone indicators in different ways .	人們用不同方式的方式來使用不同方式 。
now why do we draw technology curves in semilog curves ?	為什麼科技曲線曲線的曲線 ?
and these four groups are just the ants outside the nest .	這四個群體只是螞蟻的螞蟻 。
you get a freefloating tattoo defining their body .	你得到一種免費的刺青動物 。
and if i do this , probably the mic won't hear it .	如果我這麼做的話 , 可能不會聽見它 。
they had their " no " and they had their " yes , " too .	他們有 「 沒有 」 的 「  」 的 「  」 。
my hands were made strong by the hand of the almighty .	我手手的手臂很強強 。
i still wear sandals in any weather .	我仍然穿著沙漠 。
how is presentday schooling going to prepare them for that world ?	今日的學校要如何準備好準備這些世界 ?
we start to measure the quality of our health care by how quickly we can access it .	我們開始測量我們健康照護的品質 , 如何能取得它 。
mystery is a lot more complicated by its very definition .	神秘的定義是非常複雜的 。
i think selfdiscipline is something , it's like a muscle .	我認為自我discle , 它就像肌肉 。
gabby's in a coma . i'm in tucson .	gabby在我在ted教堂裡 。
so wait , does that actually mean , then , that poverty doesn't matter after all ?	所以 , 等一下 , 那貧窮並不重要嗎 ?
imagine paul mccartney is a member of your group .	想像一下paulmccccccccccccccccccccccccccartney是你的
what they mean is what we stand for is more important than the bombs we drop .	他們的意思是 , 我們比起炸彈的炸彈更重要 。
and visible light , the kind you can actually see , is somewhere in between .	可見光的光 , 你可以看到 , 裡面有一些地方 。
back in 2003 , the uk government carried out a survey .	在2003年 , 英國政府帶出了一個調查 。
but it would take a long time for hedge to check this for each individual cell .	但它會花很長的時間來檢查每一個細胞 。
and i was waiting for him to come down , and i knew that he was on his way .	我等著他走下去 , 我知道他在他身邊 。
which is not a level of service i have ever offered to my stanford students .	這不是我提供給史丹佛大學的服務 。
we keep our office almost like an archive of architectural biodiversity .	我們保持我們的辦公室 , 就像是建築生物多樣性 。
and so , we now get a chance to be truly proud of this movement .	所以 , 我們現在有機會可以對這個運動感到非常驕傲 。
but when we were done , we found something that was sort of surprising .	但當我們完成時 , 我們發現了一些令人驚訝的東西 。
so , in a way , i like them so much because they're nice to me .	所以 , 在某種程度上 , 我喜歡他們 , 因為他們對我很好 。
one is that it was a period when computers weren't yet for people .	第一是 , 當電腦還沒人時 , 電腦還沒有人 。
but now , i like that hum , but i don't love that hum .	但現在 , 我喜歡那個幽默 , 但我不喜歡那個幽默 。
because creating movies of processes as we think they actually occur is really hard .	因為我們認為它們實際上是非常困難的 。
but besides that , i also saw problems within islamic tradition .	但 , 此外 , 我也在伊斯蘭傳統中看到了問題 。
now we do daydreaming in 11:30 with 55 seconds left .	現在我們在11點355秒左右 。
when i released these men into the wild , i did follow some rules .	當我把這些人放入野外 , 我做了遵守一些規則 。
we somehow forgot that there were stories stories of human beings behind these numbers .	我們忘記在這些數字背後有許多故事 。
i'm going to focus on one stat that i hope a lot of you have heard of .	我要把焦點放在一個場座 , 我希望你們聽過的 。
but we don't understand how rare galaxies form and evolve .	但是我們不了解如何形成和進化 。
there's great technologies popping up all over the globe .	世界各地都有很棒的科技 。
eu: that's how to create a digital human in 18 minutes .	eu:這就是如何在18分鐘內創造出數位人 。
so we were able to get access to some of these stolen password sets .	所以 , 我們能夠取得這些穩定的密碼 。
mice , of course , are the quintessential model organism .	當然 , 老鼠當然是有機體 。
and we would look at this instrument sitting in the front foyer .	我們會把這個儀器放在前面的樂器 。
the key enzyme in this mixture is called chymosin .	這個混合物的關鍵酵素叫做 「 混合物 」 。
but we've found that the rights issues are really quite thorny .	但我們發現 , 權利問題很顯然 。
and minimizing friction turns out to be the decisive variable .	最低化的動作 , 最低化的動作是精確的 。
so all the pea kids will be yellow heterozygous .	所以所有黃色的小孩都黃色了 。
this is the ejaculation face of the stumptailed macaque .	這是標準的臉孔 。
probably starting with sports games , which are going to become much more interactive .	從運動遊戲開始 , 它會變得更加互動 。
birds witnessed the emergence of flowering plants .	鳥類的鳥類在流動植物的流動 。
greg gage: all right , sam , i'm going to record from your brain .	葛瑞格·蓋瑞格:好的 , 我會記錄你的大腦 。
and if we look to the future , it's an unsustainable diet .	如果我們去尋找未來 , 它是一種永續的飲食 。
i want to talk about social innovation and social entrepreneurship .	我想要談談社會創業和社會創業 。
so we did what graduate students typically do in a situation like that .	所以 , 我們做了研究典型的研究典型 。
the way we portray working people on tv it's laughable .	我們在電視上玩笑的人很笑 。
it's hard . it's not easy , and i'm making this very personal .	難以置信 , 不容易 , 我也在做這個個人 。
his mother was incarcerated for the crime of being wealthy .	他的母親被監控為財富的罪犯 。
bears use claws for digging as well as defense .	熊也用claws用claws用claws , 以防禦 。
but race also tends to overwhelm the clinical measures .	但種族也傾向於臨床測量 。
powerpoint has this built into every copy of it that's shipped .	每一支柱子都被運送到一系列 。
so that there would be a very slow way of developing confidence in health care .	所以 , 在醫療照護中有非常緩慢的發展 。
as you go around these places there's plenty of aesthetics .	當你走到這些地方時 , 有很多美感 。
and in fact , there's a whole new generation of these gm kids like jenna .	事實上 , 有一個全新的世代 , 像是珍娜 。
we can say to our children , ok , done , that was our story . that passed .	我們可以對我們的孩子說: 「 嗯 , 我們是這樣的故事 。 」
we're told , never share anything you wouldn't want the entire world to see .	我們被告知 , 永遠不會希望整個世界看到的 。
the unit was cleaner , quieter , safer and more humane .	單位更安全、更安全、更安全、更安全 。
do we also have specialized brain regions for other senses , like hearing ?	我們也有特別的腦部區域 , 像是聽覺嗎 ?
if you want someone to be real with you , they need to know that you bleed too .	如果你想要某人去真正的你 , 他們也需要知道你是有的 。
you have to walk a few kilometers to get your kids immunized .	你必須走幾個公里才能讓你的孩子免疫 。
but it all depends upon us believing that we can find a solution .	但這一切都依賴我們相信我們可以找到解決方案 。
but the first thing you need to do is let go of the bad ideas you have about sex .	但首先 , 你需要做的是讓你對性行為的好主意 。
what it means today may not be what it means a year from now , or 10 years from now .	意思是 , 今天 , 可能不是它的意思 , 或十年後 。
i carefully placed my hand into the clam's mouth and waited .	我很小心地把手放在清潔的嘴巴 , 然後等著 。
and we're able to replicate these same results in all of our experiments .	我們可以複製這些同樣的結果 。
even so , i kept reading comics , and i even started making them .	即使如此 , 我一直閱讀漫畫 , 我甚至開始創作他們 。
they help us resist disease , and they may even be affecting our behavior .	他們協助我們抗拒疾病 , 他們甚至會影響我們的行為 。
if you think about it , shakerism was a protoenvironmental movement .	假如你想一下 , 鯊魚是一種原始的運動 。
it protects our planet from too many impacts , from meteorites and the like .	它保護我們的星球會保護我們的星球 , 遠離太多的影響 , 或像這樣 。
i believe so , but before we move on , what do we mean by democracy ?	我相信 , 但在我們移動之前 , 我們要怎麼民主呢 ?
because when people all share values , when people all share morals , they become a team .	因為當人們分享道德時 , 他們變成一個團隊 。
like , do you just want normal sex or do you want awesome sex in your life ?	你只是想要正常性行為 , 你只是想要正常性行為嗎 ?
in the interval , there have been perhaps 20 or 25 different species of hominids .	在介面上 , 可能有20或25種不同的物種 。
these women you see here , they have strong skills and potential to be leaders .	這些女人看到的 , 他們有強大的技能和潛力的技能 。
jc: all right . well we will watch this space . but i have two more questions .	jc:好 , 我有兩個問題 。
how did those people who have better lives even with bigger depression manage to get through ?	那些人有更好的生活 , 更有更好的生活 , 甚至更有更大的憂鬱症 ?
and i was so excited first person i'd ever see outside of ebbets field .	我很興奮的第一個人我在ebbt場看到了 。
for instance , how would you go about counting the number of people in a room ?	舉例來說 , 你要如何去數位人在房間的數量 ?
she wound up wandering outside the park and getting shot .	她在公園裡打開槍擊 。
i started this talk with testing two ways of communicating climate with you .	我開始了這場演講 , 試著用兩種方式來溝通氣候 。
would you just give us a little twirl , please , costa ?	你只能給我們一個小小的twirl , 請幫忙嗎 ?
and you take those four instances and you realize you have a complex problem .	然後你發現你有一個複雜的問題 。
that is something to keep in mind . we can't deal with it with situations like this .	這種情況是如此的 。 我們無法處理這種情況 。
i'm never going to have enough money to fund even one of those trials .	我從來沒有足夠的錢來資金 。
so let's quickly recap this cycle of odds .	所以 , 咱們來快速重覆這個循環 。
lit from within is the sole secure way to traverse dark matter .	以色列的角度來說 , 它是以色列為黑暗物質的 。
so the very things that help us to see the world also can blind us to it .	所以 , 幫助我們了解世界 , 幫助我們去了解世界 。
i thought maybe i was wrong , maybe i'd forgotten what objectivity was .	我想或許我錯了 , 也許我錯了 , 也許我是錯的 , 也許我是錯的 , 也許我是錯的 , 也許我是錯的 。
and the people on tv weren't telling us anything that we wanted to hear .	電視上沒有告訴我們任何我們想要聽見的人 。
they can be overcome when we don't lock our door to the outside world .	他們可以克服當我們不把我們的門鎖在外面的世界 。
i want people to feel the power of collaboration , sometimes quite literally .	我希望大家能感受到合作的力量 , 有時候真的很真實 。
so there was jupiter and there was mercury and there was venus .	那裡有木星 , 那裡有木星 , 那裡有木星 。
but will you look for a new one ? no ! you'll just bitch about that one .	但你會去找新的嗎 ? 不 ! 你只會把這一小點看出來 。
